source_id,period,url,filename,saved_path,bytes,sha256,etag,last_modified,version,downloaded_at
visastats,FY2019-01,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JANUARY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,JANUARY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-01/JANUARY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,343526,a89bf43bb43ede5277d1687e3059941104801ad11f1328f08c95863615a5f7e3,"W/""53de6-6429466f0ca0b""","Sun, 02 Nov 2025 03:43:29 GMT",1,2025-11-02T03:43:29Z
visastats,FY2019-01,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JANUARY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,JANUARY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-01/JANUARY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,312566,98fe1d3d88d0646ea2894d4708be7a237a8d35075eb43aea078f8f939fd6ed8c,"W/""4c4f6-6429466f978b1""","Sun, 02 Nov 2025 03:43:30 GMT",1,2025-11-02T03:43:30Z
visastats,FY2019-02,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/FEBRUARY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,FEBRUARY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-02/FEBRUARY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,343857,9a545e5183f9f218eca1ff6354e24fe6cbc0707238142721cae567ed139b5886,"W/""53f31-6429467013140""","Sun, 02 Nov 2025 03:43:30 GMT",1,2025-11-02T03:43:30Z
visastats,FY2019-02,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/FEBRUARY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,FEBRUARY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-02/FEBRUARY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,312824,383a4d88153c4e06333636be86fb00ba5204e3cb7ed8be76fde781a1ce21e167,"W/""4c5f8-64294670a2e06""","Sun, 02 Nov 2025 03:43:31 GMT",1,2025-11-02T03:43:31Z
visastats,FY2019-03,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/MARCH%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,MARCH%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-03/MARCH%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,340045,64c561e41dee65ab80a362d3baa9d91a9743039732d41f6572eac5df920e01cd,"W/""5304d-642946711fe05""","Sun, 02 Nov 2025 03:43:32 GMT",1,2025-11-02T03:43:31Z
visastats,FY2019-03,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/MARCH%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,MARCH%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-03/MARCH%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,307998,ab0ec8c185c2e4d4ecd22dc68d44d4e17de888a14e0a803b4729cb4e048e7115,"W/""4b31e-64294671ae35b""","Sun, 02 Nov 2025 03:43:32 GMT",1,2025-11-02T03:43:32Z
visastats,FY2019-04,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/APRIL%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,APRIL%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-04/APRIL%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,354080,0fea8d659c96045abcc12141fcfd23de0efe174a8d7994917787644f4837b685,"W/""56720-642946722af72""","Sun, 02 Nov 2025 03:43:33 GMT",1,2025-11-02T03:43:33Z
visastats,FY2019-04,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/APRIL%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,APRIL%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-04/APRIL%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,204480,255f7b284cc799ee41c922ba0bb507abe35bd7e884c7e2568ad58d02d40b79cb,"W/""31ec0-64294672b90e0""","Sun, 02 Nov 2025 03:43:33 GMT",1,2025-11-02T03:43:33Z
visastats,FY2019-05,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/MAY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,MAY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-05/MAY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,350715,c7a86b4c321fab5b604be1b0f711848aef2aff2423830da6e83a776b35faf0a7,"W/""559fb-642946733513f""","Sun, 02 Nov 2025 03:43:34 GMT",1,2025-11-02T03:43:34Z
visastats,FY2019-05,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/MAY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,MAY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-05/MAY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,316428,d496079e5faeed255d86286083d4549b6b66fe4b2b702c1bc477f9e5cacd8245,"W/""4d40c-64294673c3695""","Sun, 02 Nov 2025 03:43:34 GMT",1,2025-11-02T03:43:34Z
visastats,FY2019-06,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JUNE%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,JUNE%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-06/JUNE%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,350734,235ef4f242cb0197ca895ef03bbabe6d1090046e579a472f79367bf0f87fbb9c,"W/""55a0e-642946744f0f3""","Sun, 02 Nov 2025 03:43:35 GMT",1,2025-11-02T03:43:35Z
visastats,FY2019-06,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JUNE%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,JUNE%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-06/JUNE%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,317580,05516bb84a981e67a25d39cd9d3dfe6c018ddf0f494616f1d3f33e285f0c6e39,"W/""4d88c-64294674da382""","Sun, 02 Nov 2025 03:43:35 GMT",1,2025-11-02T03:43:35Z
visastats,FY2019-07,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JULY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,JULY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-07/JULY%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,353770,f9713472046d0fdb51aec88afe1cc6e2fa32cab95635cffb70087be838445c98,"W/""565ea-642946756a818""","Sun, 02 Nov 2025 03:43:36 GMT",1,2025-11-02T03:43:36Z
visastats,FY2019-07,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JULY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,JULY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-07/JULY%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,319107,1f3b910be50bde5486f96dbea5afb08b8b1c357c4935beed8ba86cfda3d73575,"W/""4de83-64294675f6a47""","Sun, 02 Nov 2025 03:43:37 GMT",1,2025-11-02T03:43:37Z
visastats,FY2019-08,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/AUGUST%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,AUGUST%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-08/AUGUST%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,325658,e4b547a04996c9ae06ed2e4a9e4f154afd71c574c11bfbf55bad848acd1eb42a,"W/""4f81a-6429467683ffd""","Sun, 02 Nov 2025 03:43:37 GMT",1,2025-11-02T03:43:37Z
visastats,FY2019-08,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/AUGUST%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,AUGUST%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-08/AUGUST%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,296166,355b4a9b350812e0ac3c5876919005c0da02db80e66cfa00097be422317a6837,"""484e6-6429453dcdc4a""","Sun, 02 Nov 2025 03:38:09 GMT",1,2025-11-02T03:43:38Z
visastats,FY2019-09,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/SEPTEMBER%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,SEPTEMBER%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-09/SEPTEMBER%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,327292,fff8c9250234cdf6d5ff1090d6ac7c382f61558fe8cf921a9756073b7eb3941a,"W/""4fe7c-6429467790cc2""","Sun, 02 Nov 2025 03:43:38 GMT",1,2025-11-02T03:43:38Z
visastats,FY2019-09,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/SEPTEMBER%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,SEPTEMBER%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-09/SEPTEMBER%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,297299,8833127e9f0a59a2b10801cb21fce6d33b76feb975c08926b8ed5381be15f300,"W/""48953-642946781de90""","Sun, 02 Nov 2025 03:43:39 GMT",1,2025-11-02T03:43:39Z
visastats,FY2019-10,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/OCTOBER%202019%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,OCTOBER%202019%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-10/OCTOBER%202019%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,353345,e7474a80631614c6b9d294421497d91bed4c0cd98c8aab985ddcd92a7fa9ebb2,"W/""56441-6429467897faf""","Sun, 02 Nov 2025 03:43:39 GMT",1,2025-11-02T03:43:39Z
visastats,FY2019-10,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/OCTOBER%202019%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,OCTOBER%202019%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-10/OCTOBER%202019%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,319124,018b8d5d03764e7dbefb61b3e85dfa3b524c8badb4ae1de30b1b76cdeb646531,"W/""4de94-64294679245c5""","Sun, 02 Nov 2025 03:43:40 GMT",1,2025-11-02T03:43:40Z
visastats,FY2019-11,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/NOVEMBER%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,NOVEMBER%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-11/NOVEMBER%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,344748,42c289cdb42b61a123ba60d1714ffdcf65fdfa2513e21dba3d87027c6bbea442,"W/""542ac-64294679af46c""","Sun, 02 Nov 2025 03:43:41 GMT",1,2025-11-02T03:43:40Z
visastats,FY2019-11,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/NOVEMBER%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,NOVEMBER%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-11/NOVEMBER%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,314458,b07d3004bd48b3afecfbfc0b21c2d677b85faca820ccdad190551ecd2caf8af4,"W/""4cc5a-6429467a3ba82""","Sun, 02 Nov 2025 03:43:41 GMT",1,2025-11-02T03:43:41Z
visastats,FY2019-12,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/DECEMBER%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,DECEMBER%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-12/DECEMBER%202019%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,912379,1ca80b954ed37f635b9b4dc93d0454e05aae290b7d318fffb0330993e20842f6,"W/""debfb-6429467ac6d11""","Sun, 02 Nov 2025 03:43:42 GMT",1,2025-11-02T03:43:42Z
visastats,FY2019-12,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/DECEMBER%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,DECEMBER%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2019/FY2019-12/DECEMBER%202019%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,189257,5518d0224acd4ce23ae7a3f01e3914593b04b29926808a9fec9971e8598e035c,"W/""2e349-6429467b6310f""","Sun, 02 Nov 2025 03:43:42 GMT",1,2025-11-02T03:43:42Z
visastats,FY2020-01,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JANUARY%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,JANUARY%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-01/JANUARY%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,890290,2881ad3795b1b370a7116fe904541b7f53104aa947041aa045dca5f99e04614b,"W/""d95b2-6429467bdd22e""","Sun, 02 Nov 2025 03:43:43 GMT",1,2025-11-02T03:43:43Z
visastats,FY2020-01,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JANUARY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,JANUARY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-01/JANUARY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,803910,7430e5bba336aa02c576ca8a3ae1c299316dc499bc89f472e9ee6be04b71778e,"W/""c4446-6429467c7ccdc""","Sun, 02 Nov 2025 03:43:44 GMT",1,2025-11-02T03:43:43Z
visastats,FY2020-02,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/FEBRUARY%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,FEBRUARY%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-02/FEBRUARY%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,370683,935c9413ce7f49fbc8dc388c3d02c086a9cc6e08891348729de91571b51d85b0,"W/""5a7fb-6429467d0bdea""","Sun, 02 Nov 2025 03:43:44 GMT",1,2025-11-02T03:43:44Z
visastats,FY2020-02,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/FEBRUARY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,FEBRUARY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-02/FEBRUARY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,242084,17f8a7eaeadec709a1a2ff818e4bcb87c637e134859962037c169571b9eb306d,"W/""3b1a4-6429467d99789""","Sun, 02 Nov 2025 03:43:45 GMT",1,2025-11-02T03:43:45Z
visastats,FY2020-03,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/MARCH%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,MARCH%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-03/MARCH%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,242663,ec0541e6020e86faef326b69aee1f9b0a2271626d9a6b54bfe691e1892810034,"W/""3b3e7-6429467e14847""","Sun, 02 Nov 2025 03:43:45 GMT",1,2025-11-02T03:43:45Z
visastats,FY2020-03,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/MARCH%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,MARCH%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-03/MARCH%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,217715,50d29536a5fc80ed5d314e0e5f8bcb2e1ed26a99a45359039a5a7c7c17e3ddd4,"W/""35273-6429467e8fcee""","Sun, 02 Nov 2025 03:43:46 GMT",1,2025-11-02T03:43:46Z
visastats,FY2020-04,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/APRIL%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,APRIL%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-04/APRIL%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,139226,dcb18bbd10357d189bf75ae808ad9d7964e93f90e1a8a5ec2228eeabe09bba04,"W/""21fda-6429467f0c51c""","Sun, 02 Nov 2025 03:43:46 GMT",1,2025-11-02T03:43:46Z
visastats,FY2020-04,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/APRIL%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,APRIL%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-04/APRIL%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,133755,4982af92bddb4353f3708fe8bccb043328b823c55717eef7251521fbc86995f3,"W/""20a7b-6429467f875db""","Sun, 02 Nov 2025 03:43:47 GMT",1,2025-11-02T03:43:47Z
visastats,FY2020-05,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/MAY%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,MAY%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-05/MAY%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,197899,5b965d95979c1e2a6fbdc9f283f34608cb966c6c6d5c92fbfc0693e7a35e820f,"W/""3050b-6429468003e0a""","Sun, 02 Nov 2025 03:43:47 GMT",1,2025-11-02T03:43:47Z
visastats,FY2020-05,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/MAY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,MAY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-05/MAY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,110715,5880e684b1223845b378009d3b42d18b7d84de6a905244ec690c03ad46b88484,"W/""1b07b-6429468090808""","Sun, 02 Nov 2025 03:43:48 GMT",1,2025-11-02T03:43:48Z
visastats,FY2020-06,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/June%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,June%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-06/June%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,207105,1020570284981fbef724d9461c8163bed7a9e3cb181bc56e3af84302472573f6,"W/""32901-642946810a927""","Sun, 02 Nov 2025 03:43:48 GMT",1,2025-11-02T03:43:48Z
visastats,FY2020-06,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/June%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,June%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-06/June%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,118155,d08a83e2a48d5f14ea78ba18c05a80253c4c71cb9bff9f0bd956121037121624,"W/""1cd8b-64294681c22a5""","Sun, 02 Nov 2025 03:43:49 GMT",1,2025-11-02T03:43:49Z
visastats,FY2020-07,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JULY%202020%20%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,JULY%202020%20%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-07/JULY%202020%20%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,143999,d95a69273249a914c0645a5145d4d4748892fa8833ff287e6ac1040f9f6fcd59,"W/""2327f-642946824e8bb""","Sun, 02 Nov 2025 03:43:50 GMT",1,2025-11-02T03:43:50Z
visastats,FY2020-07,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/JULY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,JULY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-07/JULY%202020%20-%20IV%20Issuances%20by%20Post%20and%20Visa%20Class.pdf,134998,03de53a0679850f8dd79af394c508fe0d883c64d881ee2d9e2f1e597f78a5893,"W/""20f56-64294682d8f91""","Sun, 02 Nov 2025 03:43:50 GMT",1,2025-11-02T03:43:50Z
visastats,FY2020-08,https://travel.state.gov/content/dam/visas/Statistics/Immigrant-Statistics/MonthlyIVIssuances/AUGUST%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,AUGUST%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,/Users/jonathankim/Downloads/datares_f25/data/visa_statistics/monthly/IV/FY2020/FY2020-08/AUGUST%202020%20-%20IV%20Issuances%20by%20FSC%20and%20Visa%20Class.pdf,151619,7e083009be0e6b069b68e0305d8e2454698feddbd10b0c5b2fce50481232c1a5,"W/""25043-64294683680a0""","Sun, 02 Nov 2025 03:43:51 GMT",1,2025-11-02T03:43:51Z
